date,crop,market_id,market_name,min_price,max_price,modal_price,arrival_quantity
2023-09-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2143.38,2516.14,2329.76,81.0
2023-09-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2203.56,2586.78,2395.17,122.2
2023-09-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2120.98,2489.84,2305.41,177.5
2023-09-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2386.15,2801.13,2593.64,63.8
2023-09-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2215.21,2600.47,2407.84,329.8
2023-09-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2150.1,2524.02,2337.06,355.8
2023-10-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2230.97,2618.97,2424.97,372.3
2023-10-02,Tomato,mkt_coimbatore,Coimbatore Central Market,2202.25,2585.25,2393.75,332.2
2023-10-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2192.89,2574.27,2383.58,311.9
2023-10-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2165.87,2542.55,2354.21,179.7
2023-10-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2162.34,2538.4,2350.37,219.6
2023-10-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2079.75,2441.45,2260.6,211.9
2023-10-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2335.74,2741.96,2538.85,311.6
2023-10-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2266.59,2660.77,2463.68,229.1
2023-10-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2244.04,2634.3,2439.17,236.2
2023-10-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2206.17,2589.85,2398.01,236.4
2023-10-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2133.89,2505.01,2319.45,134.9
2023-10-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2152.83,2527.23,2340.03,57.0
2023-10-13,Tomato,mkt_coimbatore,Coimbatore Central Market,2095.02,2459.38,2277.2,162.7
2023-10-14,Tomato,mkt_coimbatore,Coimbatore Central Market,2165.43,2542.03,2353.73,91.9
2023-10-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2128.32,2498.46,2313.39,361.7
2023-10-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2376.55,2789.87,2583.21,326.2
2023-10-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2306.74,2707.92,2507.33,224.5
2023-10-18,Tomato,mkt_coimbatore,Coimbatore Central Market,2237.04,2626.1,2431.57,255.4
2023-10-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2155.32,2530.16,2342.74,310.9
2023-10-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2141.71,2514.19,2327.95,149.3
2023-10-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2219.68,2605.72,2412.7,177.1
2023-10-22,Tomato,mkt_coimbatore,Coimbatore Central Market,2322.08,2725.92,2524.0,174.6
2023-10-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2412.86,2832.48,2622.67,395.3
2023-10-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2118.72,2487.2,2302.96,85.6
2023-10-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2297.61,2697.19,2497.4,103.5
2023-10-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2191.29,2572.39,2381.84,115.3
2023-10-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2208.89,2593.05,2400.97,149.8
2023-10-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2260.22,2653.3,2456.76,193.6
2023-10-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2183.91,2563.73,2373.82,393.8
2023-10-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2240.62,2630.3,2435.46,389.3
2023-10-31,Tomato,mkt_coimbatore,Coimbatore Central Market,2183.36,2563.08,2373.22,352.9
2023-11-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2216.71,2602.23,2409.47,109.8
2023-11-02,Tomato,mkt_coimbatore,Coimbatore Central Market,2341.29,2748.47,2544.88,284.0
2023-11-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2285.33,2682.77,2484.05,250.1
2023-11-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2348.56,2757.0,2552.78,148.0
2023-11-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2223.35,2610.03,2416.69,163.3
2023-11-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2340.05,2747.01,2543.53,198.9
2023-11-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2142.67,2515.31,2328.99,90.2
2023-11-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2300.42,2700.5,2500.46,263.7
2023-11-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2358.99,2769.25,2564.12,104.0
2023-11-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2151.38,2525.54,2338.46,218.4
2023-11-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2248.76,2639.84,2444.3,167.8
2023-11-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2317.84,2720.94,2519.39,97.0
2023-11-13,Tomato,mkt_coimbatore,Coimbatore Central Market,2411.34,2830.7,2621.02,139.1
2023-11-14,Tomato,mkt_coimbatore,Coimbatore Central Market,2269.11,2663.73,2466.42,288.5
2023-11-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2376.77,2790.13,2583.45,215.1
2023-11-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2466.78,2895.78,2681.28,194.1
2023-11-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2391.15,2807.01,2599.08,340.7
2023-11-18,Tomato,mkt_coimbatore,Coimbatore Central Market,2323.17,2727.21,2525.19,387.8
2023-11-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2382.12,2796.4,2589.26,378.4
2023-11-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2295.59,2694.83,2495.21,113.4
2023-11-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2365.83,2777.27,2571.55,251.1
2023-11-22,Tomato,mkt_coimbatore,Coimbatore Central Market,2348.24,2756.64,2552.44,344.6
2023-11-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2400.32,2817.76,2609.04,120.6
2023-11-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2334.67,2740.71,2537.69,107.3
2023-11-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2416.84,2837.16,2627.0,282.8
2023-11-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2344.72,2752.5,2548.61,233.1
2023-11-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2473.83,2904.07,2688.95,187.4
2023-11-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2365.0,2776.3,2570.65,335.8
2023-11-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2206.21,2589.89,2398.05,211.9
2023-11-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2310.77,2712.65,2511.71,155.5
2023-12-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2415.54,2835.64,2625.59,131.3
2023-12-02,Tomato,mkt_coimbatore,Coimbatore Central Market,2581.99,3031.03,2806.51,364.9
2023-12-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2506.22,2942.08,2724.15,367.3
2023-12-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2216.72,2602.24,2409.48,268.5
2023-12-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2293.74,2692.66,2493.2,98.7
2023-12-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2555.92,3000.42,2778.17,327.9
2023-12-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2512.35,2949.27,2730.81,362.9
2023-12-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2679.72,3145.76,2912.74,326.0
2023-12-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2417.65,2838.11,2627.88,137.0
2023-12-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2385.32,2800.16,2592.74,310.4
2023-12-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2482.75,2914.53,2698.64,316.9
2023-12-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2434.68,2858.1,2646.39,356.9
2023-12-13,Tomato,mkt_coimbatore,Coimbatore Central Market,2591.86,3042.62,2817.24,88.7
2023-12-14,Tomato,mkt_coimbatore,Coimbatore Central Market,2444.19,2869.27,2656.73,346.3
2023-12-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2474.64,2905.02,2689.83,329.1
2023-12-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2410.03,2829.17,2619.6,102.5
2023-12-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2590.99,3041.59,2816.29,302.0
2023-12-18,Tomato,mkt_coimbatore,Coimbatore Central Market,2428.47,2850.81,2639.64,274.4
2023-12-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2569.96,3016.9,2793.43,138.1
2023-12-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2725.13,3199.07,2962.1,171.0
2023-12-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2360.72,2771.28,2566.0,211.7
2023-12-22,Tomato,mkt_coimbatore,Coimbatore Central Market,2700.78,3170.48,2935.63,381.5
2023-12-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2583.65,3032.99,2808.32,227.1
2023-12-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2446.48,2871.96,2659.22,264.0
2023-12-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2579.84,3028.5,2804.17,293.8
2023-12-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2650.16,3111.06,2880.61,372.9
2023-12-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2500.56,2935.44,2718.0,251.7
2023-12-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2637.85,3096.61,2867.23,262.4
2023-12-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2761.28,3241.5,3001.39,377.0
2023-12-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2549.46,2992.84,2771.15,373.9
2023-12-31,Tomato,mkt_coimbatore,Coimbatore Central Market,2506.22,2942.08,2724.15,394.7
2024-01-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2604.86,3057.88,2831.37,343.6
2024-01-02,Tomato,mkt_coimbatore,Coimbatore Central Market,2630.71,3088.23,2859.47,256.9
2024-01-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2746.88,3224.6,2985.74,189.7
2024-01-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2621.84,3077.82,2849.83,331.0
2024-01-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2600.17,3052.37,2826.27,51.6
2024-01-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2544.78,2987.34,2766.06,238.1
2024-01-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2482.93,2914.75,2698.84,371.9
2024-01-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2528.17,2967.85,2748.01,308.1
2024-01-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2534.04,2974.74,2754.39,208.3
2024-01-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2651.41,3112.53,2881.97,99.3
2024-01-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2524.47,2963.51,2743.99,111.7
2024-01-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2402.2,2819.98,2611.09,370.2
2024-01-13,Tomato,mkt_coimbatore,Coimbatore Central Market,2693.49,3161.93,2927.71,176.8
2024-01-14,Tomato,mkt_coimbatore,Coimbatore Central Market,2906.15,3411.57,3158.86,54.6
2024-01-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2834.89,3327.91,3081.4,282.2
2024-01-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2690.01,3157.83,2923.92,79.9
2024-01-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2605.18,3058.26,2831.72,398.9
2024-01-18,Tomato,mkt_coimbatore,Coimbatore Central Market,3013.63,3537.73,3275.68,73.5
2024-01-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2745.36,3222.82,2984.09,312.5
2024-01-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2767.09,3248.33,3007.71,121.8
2024-01-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2735.89,3211.69,2973.79,116.7
2024-01-22,Tomato,mkt_coimbatore,Coimbatore Central Market,2754.54,3233.6,2994.07,247.7
2024-01-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2704.41,3174.75,2939.58,73.0
2024-01-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2742.55,3219.51,2981.03,233.5
2024-01-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2944.14,3456.16,3200.15,204.3
2024-01-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2922.0,3430.18,3176.09,104.3
2024-01-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2558.09,3002.97,2780.53,113.7
2024-01-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2638.16,3096.96,2867.56,275.4
2024-01-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2714.43,3186.51,2950.47,193.1
2024-01-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2912.67,3419.23,3165.95,59.5
2024-01-31,Tomato,mkt_coimbatore,Coimbatore Central Market,2956.64,3470.84,3213.74,127.7
2024-02-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2900.81,3405.29,3153.05,56.9
2024-02-02,Tomato,mkt_coimbatore,Coimbatore Central Market,2697.65,3166.81,2932.23,86.4
2024-02-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2771.61,3253.63,3012.62,278.5
2024-02-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2892.23,3395.23,3143.73,133.4
2024-02-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2815.01,3304.57,3059.79,302.8
2024-02-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2805.2,3293.06,3049.13,349.5
2024-02-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2812.2,3301.28,3056.74,283.8
2024-02-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2991.4,3511.64,3251.52,121.7
2024-02-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2932.12,3442.06,3187.09,54.6
2024-02-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2833.93,3326.79,3080.36,79.9
2024-02-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2912.17,3418.63,3165.4,197.5
2024-02-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2735.68,3211.44,2973.56,362.4
2024-02-13,Tomato,mkt_coimbatore,Coimbatore Central Market,2824.53,3315.75,3070.14,140.8
2024-02-14,Tomato,mkt_coimbatore,Coimbatore Central Market,3011.08,3534.74,3272.91,182.9
2024-02-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2714.47,3186.55,2950.51,268.5
2024-02-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2969.81,3486.29,3228.05,193.3
2024-02-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2662.39,3125.41,2893.9,153.1
2024-02-18,Tomato,mkt_coimbatore,Coimbatore Central Market,3106.28,3646.5,3376.39,382.0
2024-02-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2849.94,3345.58,3097.76,354.0
2024-02-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2964.5,3480.06,3222.28,220.6
2024-02-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2935.65,3446.19,3190.92,198.8
2024-02-22,Tomato,mkt_coimbatore,Coimbatore Central Market,2944.17,3456.21,3200.19,57.9
2024-02-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2966.86,3482.84,3224.85,271.7
2024-02-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2734.11,3209.61,2971.86,140.3
2024-02-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2958.98,3473.58,3216.28,394.5
2024-02-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2921.15,3429.17,3175.16,234.0
2024-02-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2883.0,3384.4,3133.7,56.4
2024-02-28,Tomato,mkt_coimbatore,Coimbatore Central Market,2858.5,3355.62,3107.06,370.0
2024-02-29,Tomato,mkt_coimbatore,Coimbatore Central Market,2977.1,3494.86,3235.98,145.9
2024-03-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2841.75,3335.97,3088.86,244.0
2024-03-02,Tomato,mkt_coimbatore,Coimbatore Central Market,3082.8,3618.94,3350.87,122.2
2024-03-03,Tomato,mkt_coimbatore,Coimbatore Central Market,3020.27,3545.53,3282.9,53.8
2024-03-04,Tomato,mkt_coimbatore,Coimbatore Central Market,2997.84,3519.2,3258.52,260.2
2024-03-05,Tomato,mkt_coimbatore,Coimbatore Central Market,3087.34,3624.26,3355.8,282.8
2024-03-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2754.62,3233.68,2994.15,231.6
2024-03-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2824.14,3315.3,3069.72,66.4
2024-03-08,Tomato,mkt_coimbatore,Coimbatore Central Market,3040.98,3569.84,3305.41,79.0
2024-03-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2895.41,3398.97,3147.19,261.1
2024-03-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2911.56,3417.92,3164.74,151.0
2024-03-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2818.97,3309.23,3064.1,174.5
2024-03-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2872.72,3372.32,3122.52,248.2
2024-03-13,Tomato,mkt_coimbatore,Coimbatore Central Market,3117.75,3659.97,3388.86,216.6
2024-03-14,Tomato,mkt_coimbatore,Coimbatore Central Market,3052.89,3583.83,3318.36,306.4
2024-03-15,Tomato,mkt_coimbatore,Coimbatore Central Market,3018.0,3542.88,3280.44,125.2
2024-03-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2928.76,3438.1,3183.43,223.7
2024-03-17,Tomato,mkt_coimbatore,Coimbatore Central Market,3014.23,3538.45,3276.34,258.9
2024-03-18,Tomato,mkt_coimbatore,Coimbatore Central Market,3139.27,3685.23,3412.25,87.3
2024-03-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2918.42,3425.98,3172.2,76.3
2024-03-20,Tomato,mkt_coimbatore,Coimbatore Central Market,3000.16,3521.92,3261.04,290.9
2024-03-21,Tomato,mkt_coimbatore,Coimbatore Central Market,3218.62,3778.38,3498.5,202.2
2024-03-22,Tomato,mkt_coimbatore,Coimbatore Central Market,3092.09,3629.85,3360.97,329.8
2024-03-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2940.42,3451.8,3196.11,293.1
2024-03-24,Tomato,mkt_coimbatore,Coimbatore Central Market,3083.96,3620.3,3352.13,176.3
2024-03-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2820.96,3311.56,3066.26,82.1
2024-03-26,Tomato,mkt_coimbatore,Coimbatore Central Market,3001.84,3523.9,3262.87,114.8
2024-03-27,Tomato,mkt_coimbatore,Coimbatore Central Market,3086.23,3622.97,3354.6,239.7
2024-03-28,Tomato,mkt_coimbatore,Coimbatore Central Market,3057.83,3589.63,3323.73,332.3
2024-03-29,Tomato,mkt_coimbatore,Coimbatore Central Market,3086.04,3622.74,3354.39,280.6
2024-03-30,Tomato,mkt_coimbatore,Coimbatore Central Market,3113.28,3654.72,3384.0,137.4
2024-03-31,Tomato,mkt_coimbatore,Coimbatore Central Market,3068.33,3601.95,3335.14,221.3
2024-04-01,Tomato,mkt_coimbatore,Coimbatore Central Market,3064.86,3597.88,3331.37,113.2
2024-04-02,Tomato,mkt_coimbatore,Coimbatore Central Market,3038.09,3566.45,3302.27,248.8
2024-04-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2882.63,3383.95,3133.29,373.5
2024-04-04,Tomato,mkt_coimbatore,Coimbatore Central Market,3139.56,3685.58,3412.57,389.9
2024-04-05,Tomato,mkt_coimbatore,Coimbatore Central Market,3007.51,3530.55,3269.03,351.7
2024-04-06,Tomato,mkt_coimbatore,Coimbatore Central Market,3093.89,3631.95,3362.92,345.6
2024-04-07,Tomato,mkt_coimbatore,Coimbatore Central Market,3124.19,3667.53,3395.86,63.0
2024-04-08,Tomato,mkt_coimbatore,Coimbatore Central Market,2948.31,3461.07,3204.69,258.7
2024-04-09,Tomato,mkt_coimbatore,Coimbatore Central Market,2957.31,3471.63,3214.47,76.9
2024-04-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2971.45,3488.23,3229.84,293.7
2024-04-11,Tomato,mkt_coimbatore,Coimbatore Central Market,3158.66,3708.0,3433.33,72.9
2024-04-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2898.83,3402.97,3150.9,160.4
2024-04-13,Tomato,mkt_coimbatore,Coimbatore Central Market,3179.05,3731.93,3455.49,161.6
2024-04-14,Tomato,mkt_coimbatore,Coimbatore Central Market,3027.32,3553.8,3290.56,269.1
2024-04-15,Tomato,mkt_coimbatore,Coimbatore Central Market,3034.25,3561.95,3298.1,131.5
2024-04-16,Tomato,mkt_coimbatore,Coimbatore Central Market,3107.32,3647.72,3377.52,58.5
2024-04-17,Tomato,mkt_coimbatore,Coimbatore Central Market,3008.67,3531.91,3270.29,378.7
2024-04-18,Tomato,mkt_coimbatore,Coimbatore Central Market,3124.66,3668.08,3396.37,329.6
2024-04-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2933.0,3443.08,3188.04,218.0
2024-04-20,Tomato,mkt_coimbatore,Coimbatore Central Market,3161.6,3711.44,3436.52,269.6
2024-04-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2937.39,3448.25,3192.82,197.5
2024-04-22,Tomato,mkt_coimbatore,Coimbatore Central Market,3162.11,3712.05,3437.08,308.2
2024-04-23,Tomato,mkt_coimbatore,Coimbatore Central Market,2935.79,3446.37,3191.08,174.1
2024-04-24,Tomato,mkt_coimbatore,Coimbatore Central Market,2949.83,3462.85,3206.34,150.5
2024-04-25,Tomato,mkt_coimbatore,Coimbatore Central Market,2861.11,3358.69,3109.9,64.7
2024-04-26,Tomato,mkt_coimbatore,Coimbatore Central Market,2886.64,3388.66,3137.65,56.3
2024-04-27,Tomato,mkt_coimbatore,Coimbatore Central Market,2971.14,3487.86,3229.5,184.5
2024-04-28,Tomato,mkt_coimbatore,Coimbatore Central Market,3000.18,3521.94,3261.06,287.9
2024-04-29,Tomato,mkt_coimbatore,Coimbatore Central Market,3086.19,3622.91,3354.55,380.7
2024-04-30,Tomato,mkt_coimbatore,Coimbatore Central Market,2940.74,3452.18,3196.46,213.6
2024-05-01,Tomato,mkt_coimbatore,Coimbatore Central Market,2829.82,3321.96,3075.89,396.9
2024-05-02,Tomato,mkt_coimbatore,Coimbatore Central Market,3004.8,3527.38,3266.09,131.1
2024-05-03,Tomato,mkt_coimbatore,Coimbatore Central Market,2975.77,3493.29,3234.53,262.7
2024-05-04,Tomato,mkt_coimbatore,Coimbatore Central Market,3010.69,3534.29,3272.49,229.4
2024-05-05,Tomato,mkt_coimbatore,Coimbatore Central Market,2873.67,3373.43,3123.55,127.2
2024-05-06,Tomato,mkt_coimbatore,Coimbatore Central Market,2882.59,3383.91,3133.25,115.3
2024-05-07,Tomato,mkt_coimbatore,Coimbatore Central Market,2866.32,3364.8,3115.56,70.2
2024-05-08,Tomato,mkt_coimbatore,Coimbatore Central Market,3077.08,3612.22,3344.65,389.2
2024-05-09,Tomato,mkt_coimbatore,Coimbatore Central Market,3100.02,3639.16,3369.59,293.6
2024-05-10,Tomato,mkt_coimbatore,Coimbatore Central Market,2862.35,3360.15,3111.25,103.9
2024-05-11,Tomato,mkt_coimbatore,Coimbatore Central Market,2860.41,3357.87,3109.14,128.3
2024-05-12,Tomato,mkt_coimbatore,Coimbatore Central Market,2994.66,3515.48,3255.07,237.9
2024-05-13,Tomato,mkt_coimbatore,Coimbatore Central Market,3096.86,3635.44,3366.15,82.0
2024-05-14,Tomato,mkt_coimbatore,Coimbatore Central Market,3121.04,3663.82,3392.43,357.1
2024-05-15,Tomato,mkt_coimbatore,Coimbatore Central Market,2836.04,3329.26,3082.65,361.1
2024-05-16,Tomato,mkt_coimbatore,Coimbatore Central Market,2857.65,3354.63,3106.14,384.5
2024-05-17,Tomato,mkt_coimbatore,Coimbatore Central Market,2931.07,3440.83,3185.95,279.3
2024-05-18,Tomato,mkt_coimbatore,Coimbatore Central Market,2931.84,3441.72,3186.78,242.8
2024-05-19,Tomato,mkt_coimbatore,Coimbatore Central Market,2867.8,3366.54,3117.17,180.4
2024-05-20,Tomato,mkt_coimbatore,Coimbatore Central Market,2791.21,3276.63,3033.92,140.9
2024-05-21,Tomato,mkt_coimbatore,Coimbatore Central Market,2874.42,3374.32,3124.37,78.4
2024-05-22,Tomato,mkt_coimbatore,Coimbatore Central Market,3079.36,3614.9,3347.13,127.1
